text,topic,label,source
"Hi, i just had a quick question. I have been diagnosed with PCOS, and have been given Dianne 35 birth control pills for this reason, and also to clear up my acne. I also plan on using it for contraceptive purposes just to be safe. My question is, since my periods are irregular (the last one i had was 3 months ago and still no sign of getting it soon), am i able to start the pill at any time or does it have to be on the first day of my next period (i just dont want to wait that long, as it could take months). Thanks!",contraception,0,healthcaremagic
"""What are the potential fertility implications and treatment options available?""",pregnancy,2,afrimedqa
"Hello, Last night, I was Masterbating and it was pretty much the same as normal. But when I woke up this morning, I noticed a discomfort it my penis. I can t really explain it but it was it was very tender and it burned. So when I looked at it I noticed it was swollen. As the day went by (on a school day) it didn t really bother me until I had to use the bathroom. Then when I got home it s still how it was the same as from the morning except this time it Is itching. Please help me! I m 15 years old. Also at one point last night I masterbated when my penis was soft. And I did it kind of rough. Could it be like this because of that? Please help me!",general_srh,6,healthcaremagic
"Hi doctor, Im 35 years now i started musturbating when was young and continued that since last year. I have noticed my penis is not getting hard during sex and the skin is moving towards the head of the penis. I have stopped masturbation and need your help",general_srh,6,healthcaremagic
"I started my period on Dec 20th last month.....In November I started on Black Friday which I think was the 25/26.....Tomorrow is the 20th and I havent got my period yet; could I be pregnant? I had a large gush of white orderless mucos; I thought I started my period at first but when I went to go check in the bathroom, my panties were soaked in that white discharge. Also, I havent been taking care of myself at all. Im bulimic; i throw up, OD on laxatives and take diet pills, smoke cigarettes too.....did I harm my baby? If I am pregnant, can I stop my bad habits and still have a healthy baby? Help! Im scared!",puberty,3,healthcaremagic
"i recently gave birth to my 3rd child almost a month ago and i ended up gettin a bad infection called endometritis. It got so bad i was hospitalized and an emergency D & C surgery. i am 2 weeks out from surgery and i have been feeling more pain in the abdomen and very fatigued, lightheaded and dizzy spells. Also shortness of breath alot, when that happens i feel my dizzyness gets worse. When i am up and around or breathing harder the shortness of breath gets worse as well. Other symptom with the abdominal pain is discharge that is yellowish orangish, not bloody at all tho. Iwent in to urgent care yesterday and the doc stated there was abnormal discharge on my cervix but to wait to see my ob this week and said i may have pnemonia. I feel it is more with how i feel, Please help!",general_srh,6,healthcaremagic
"Hi! I missed a pill on my regular oral contraception. I am on the first week of my tablet cycle. I shorten the free tablet petiod to 6 days. Drink it on saturday, had sex unprotected sex on sunday. Then on thursday again, i had unprotected sex. Fell asleep, forgot to take my pill and remember it on friday night (more than 24 hrs) Will i get pregnant? I",contraception,0,healthcaremagic
The most common cause of seizures in a patient of AIDS is,sti_hiv,1,medmcqa
"I have lupus S.L.E. which has caused a rheumatoid arthritis in various joints of my body, knee and elbow replacements were necessary. The latest is my Cervical spine, In February 13 I had Anterior decompression and fusion of 4 vertebrae C7 - C4 and synthetic discs. My C1 - C3 are already showing signs of deterioration, C3 looks like a triangle, I have severe neck and ear pain and my GP is treating me with muscle relaxants and anti inflammatories. My question is; How does lupus attack bone and cause it to disintegrate? Same question for discs I suppose. I ve had bone density tests, no problem there and I ve been told not to take calcium pills, as more calcium would cause more problems. I m an active person but this is slowing me down.",general_srh,6,healthcaremagic
"An eight-months-old child had history of unusual crying, altered sensorium & convulsions following previous vaccination after BCG, DPT & OPV (first dose) & Hepatitis B. Now parents have brought child for next doses of vaccination. Which vaccine is contraindicated in this situation?",sti_hiv,1,medmcqa
I was in the bathroom and Im feeling a slight ache above my groin somewhat to my yleft testicle pulsating every 15 seconds. I looked at my sac everything seems fine but one seems lower . I pressed my abdomen and I literally had a rush.I felt like I had no blood and I almost fainted .,general_srh,6,healthcaremagic
"I am Zehara, 32 yeare old, 64 Kg and I have been suffereing from chest pain and diagnosed for costochondritis before six mounths and were positive. some time the pain go and back especially when I took Depo injection. Now I start thinking about the contraceptive I took in parallel has some thing to do with the costochondritis I am suffering from. Dear doctor, is my suscpect is correct? if so what should I do?",contraception,0,healthcaremagic
"I am not on my period but I am having black blood clots when I pee. My upper abdominal has also been hurting and the pain goes to my back. I am not pregnant but I did have an infection about a month ago. I went to my doctor and they prescribed me medication, which then solved that problem. Now it seems to be back, but worse. Do you have any idea what this is?",pregnancy,2,healthcaremagic
Hi I am being weaned off citalopram and am on 10mg every other day and have just been put on the mini pill . A few months ago the combination made me really tearful so I came off the pill and put a halt on sex. I ve gone back on the pill again and It doesn t seem so bad this time but is this normal? Should they effect each others effectiveness? I don t really know what to do my gp just told me to use a condom and nothing else but I d rather not take any risks.,contraception,0,healthcaremagic
